time_s	Field_T	freq_Hz	amp_V
0.004894477176405485	12.767593777369441	-379249.538621761	0.005354211868025652
0.00489542205616927	12.771626147266026	-379255.90452816105	0.0053475199037019356
0.004896366935933054	12.771603298146033	-379269.5225326779	0.005340639809104477
0.00489731181569684	12.775324779459828	-379289.87150436395	0.005333668827908313
0.004898256695460624	12.776789351340668	-379316.43031227164	0.005326704203788511
0.0048992015752244095	12.778404808037276	-379348.67782545317	0.005319843180420098
0.004900146454988194	12.784541650900877	-379386.09291296086	0.005313183001478137
0.0049010913347519785	12.784172308743024	-379428.15444384725	0.00530682091063767
0.004902036214515764	12.788352954575483	-379474.3412871646	0.005300854151573736
0.004902981094279548	12.788690485887368	-379524.1323119653	0.005295379967961397
0.004903925974043333	12.790450731966613	-379577.00638730143	0.0052904956034756905
0.004904870853807118	12.791757442465483	-379632.44238222577	0.005286298301791661
0.004905815733570903	12.795163146765685	-379689.8357938644	0.005282868501466813
0.004906760613334688	12.795839208178577	-379748.09525646415	0.0052801885050514745
0.004907705493098473	12.797704448950434	-379805.9531808132	0.005278205094074915
0.004908650372862257	12.801401970108975	-379862.14173463255	0.0052768650010718895
0.004909595252626043	12.800133637662446	-379915.3930856437	0.0052761149585771544
0.004910540132389827	12.806103766198888	-379964.4394015678	0.005275901699125468
0.004911485012153612	12.806488055222742	-380008.012850126	0.005276171955251586
0.004912429891917397	12.80996786794719	-380044.84559903963	0.005276872459490263
0.0049133747716811815	12.81050967241984	-380073.6698160301	0.00527794994437626
0.004914319651444967	12.812990026447787	-380093.2176688183	0.005279351142444329
0.004915264531208751	12.814312848920727	-380102.2213251258	0.00528102278622923
0.004916209410972536	12.820714115905336	-380099.41295267356	0.005282911608265715
0.004917154290736321	12.822641229876078	-380083.5247191831	0.005284964341088547
0.004918099170500106	12.823685817730343	-380053.2887923755	0.005287127717232477
0.004919044050263891	12.82370086234273	-380007.43733997195	0.005289348469232265
0.004919988930027676	12.824428946071283	-379944.7025296937	0.0052915733296226624
0.00492093380979146	12.826778007167608	-379864.57851206046	0.005293756493248991
0.0049218786895552456	12.829975154146958	-379769.60736878385	0.005295882004198807
0.00492282356931903	12.833480279179055	-379663.0931643745	0.005297941368870224
0.004923768449082815	12.833937088052917	-379548.3399633425	0.005299926093661357
0.0049247133288466	12.837282161871988	-379428.65183019807	0.005301827684970328
0.0049256582086103845	12.837238749711195	-379307.3328294515	0.005303637649195245
0.00492660308837417	12.838982774340945	-379187.68702561304	0.005305347492734232
0.004927547968137954	12.84602377265959	-379073.018483193	0.005306948721985401
0.004928492847901739	12.847712188036185	-378966.63126670156	0.005308432843346868
0.004929437727665524	12.84924247072691	-378871.82944064896	0.005309791363216753
0.004930382607429309	12.850015620954451	-378791.91706954554	0.005311015787993168
0.004931327487193094	12.853910810039817	-378730.19821790146	0.0053120976240742315
0.004932272366956879	12.85372854087066	-378689.976950227	0.005313028377858057
0.004933217246720663	12.855510463740991	-378674.55733103235	0.0053137995557427644
0.0049341621264844485	12.856006701163727	-378687.2434248279	0.0053144026641264676
0.004935107006248233	12.859358962538717	-378731.33686384984	0.005314829216024389
0.0049360518860120176	12.859751277286167	-378808.3758817634	0.005315075521853744
0.004936996765775803	12.863153531438359	-378915.02686762955	0.0053151511460954514
0.0049379416455395874	12.862952368522121	-379047.1219405637	0.005315067922897855
0.004938886525303373	12.870328216486868	-379200.49321968254	0.0053148376864093
0.004939831405067157	12.870436642324437	-379370.9728241016	0.005314472270778133
0.004940776284830942	12.874675703999173	-379554.39287293714	0.005313983510152697
0.004941721164594727	12.8748434872402	-379746.5854853053	0.005313383238681338
0.004942666044358512	12.876465805430062	-379943.38278032164	0.0053126832905124
0.004943610924122297	12.879454718158515	-380140.61687710264	0.005311895499794229
0.004944555803886082	12.884251617329175	-380334.11989476404	0.005311031700675169
0.004945500683649866	12.886397909615349	-380519.723952422	0.0053101037273035655
0.0049464455634136515	12.885822931537566	-380693.26116919244	0.005309123413827762
0.004947390443177436	12.88585716621704	-380850.5636641912	0.005308102594396103
0.0049483353229412205	12.885534429190017	-380987.46355653484	0.005307053103156938
0.004949280202705006	12.88716449661077	-381099.79296533903	0.005305986774258606
0.00495022508246879	12.892384755536309	-381183.40226159553	0.00530491540758016
0.004951169962232576	12.895483545499442	-381236.35029328795	0.005303846656415883
0.00495211484199636	12.896209103677558	-381260.98509924934	0.005302780120775598
0.004953059721760145	12.899836154868288	-381260.14751896466	0.0053017144753981504
0.00495400460152393	12.899723005079732	-381236.6783919181	0.005300648395022383
0.004954949481287715	12.902561882463713	-381193.4185575943	0.005299580554387138
0.004955894361051499	12.908436535234571	-381133.20885547786	0.005298509628231261
0.004956839240815285	12.90894537352709	-381058.8901250531	0.005297434291293594
0.004957784120579069	12.911157714276357	-380973.30320580467	0.005296353218312979
0.0049587290003428545	12.911526090648321	-380879.288937217	0.005295265084028262
0.004959673880106639	12.914958103774982	-380779.68815877475	0.005294168563178287
0.0049606187598704235	12.914941507332713	-380677.3417099623	0.005293062330501895
0.004961563639634209	12.918539665624394	-380575.090430264	0.00529194506073793
0.004962508519397993	12.918180352953653	-380475.7751591646	0.005290815428625234
0.004963453399161779	12.921794118200282	-380382.23673614854	0.005289672108902654
0.004964398278925563	12.922061936608449	-380297.31600070035	0.00528851377630903
0.004965343158689348	12.925868766994565	-380223.82592104573	0.005287338928123066
0.004966288038453133	12.925921792627374	-380163.31700061733	0.0052861380233363234
0.004967232918216918	12.931124616464903	-380115.5879826236	0.005284890367241859
0.004968177797980702	12.933179081154021	-380080.3085766677	0.005283574443557996
0.0049691226777444876	12.935233092479441	-380057.14849235286	0.005282168736003061
0.004970067557508272	12.93576309443909	-380045.7774392822	0.005280651728295378
0.0049710124372720575	12.9385374824048	-380045.86512705946	0.005279001904153276
0.004971957317035842	12.93841815881423	-380057.08126528736	0.005277197747295081
0.0049729021967996265	12.944850351104565	-380079.09556356934	0.005275217741439118
0.004973847076563412	12.945400521950313	-380111.5777315087	0.005273040370303712
0.004974791956327196	12.948203300398653	-380154.1974787084	0.005270644117607191
0.004975736836090982	12.948022057353585	-380206.6245147721	0.005268007467067877
0.004976681715854766	12.948103040531016	-380268.5285493027	0.005265108902404103
0.004977626595618551	12.94946855003086	-380339.5792919036	0.005261926907334191
0.004978571475382336	12.951630937019248	-380419.44645217806	0.005258439965576463
0.004979516355146121	12.957949262195498	-380507.7997397291	0.005254626560849252
0.004980461234909905	12.95865324068871	-380604.2840852539	0.005250467644948002
0.0049814061146736905	12.961166952628037	-380707.97450460534	0.005246000935441945
0.004982350994437475	12.96174863813402	-380817.3760987922	0.005241320915674113
0.00498329587420126	12.965762449217237	-380930.96918991697	0.005236524537064639
0.004984240753965045	12.965589592740686	-381047.23410008213	0.00523170875103368
0.0049851856337288294	12.970961072283009	-381164.65115139034	0.005226970509001375
0.004986130513492615	12.972318593249259	-381281.7006659441	0.005222406762387865
0.004987075393256399	12.974277357894715	-381396.8629658459	0.005218114462613304
0.004988020273020185	12.97360674295132	-381508.61837319826	0.005214190561097826
0.004988965152783969	12.977343567868429	-381615.4472101038	0.0052107320092615855
0.004989910032547754	12.97796061792844	-381715.8297986649	0.005207835758524723
0.004990854912311539	12.98123544501659	-381808.24646098417	0.00520559876030738
0.004991799792075324	12.981304826228012	-381891.1775191642	0.005204117966029707
0.004992744671839108	12.983504970708205	-381963.10329530743	0.005203490327111847
0.0049936895516028935	12.984067187753741	-382022.5041115165	0.005203812794973941
0.004994634431366678	12.987423993157307	-382067.8602898938	0.005205182321036138
0.004995579311130463	12.986817937934559	-382097.7885412457	0.005207685867297308
0.004996524190894248	12.994873372922525	-382112.75718941784	0.005211274779373074
0.004997469070658032	12.994312304456122	-382114.56898533204	0.005215802666381308
0.004998413950421818	12.997379024983106	-382105.0561398704	0.0052211209797248855
0.004999358830185602	12.996793885207206	-382086.05086391425	0.005227081170806667
0.005000303709949387	13.000147008480184	-382059.3853683458	0.005233534691029533
0.005001248589713172	13.000393184544574	-382026.89186404657	0.005240332991796358
0.005002193469476957	13.004708667974214	-381990.4025618983	0.005247327524510003
0.005003138349240742	13.007643113315524	-381951.7496727829	0.005254369740573351
0.005004083229004527	13.010058171962305	-381912.7654075821	0.005261311091389263
0.005005028108768311	13.01100246295509	-381875.28197717766	0.0052680030283606145
0.0050059729885320965	13.010699389477592	-381841.1315924515	0.005274297002890287
0.005006917868295881	13.011141358615143	-381812.14646428515	0.005280044466381137
0.005007862748059666	13.01344454838477	-381790.15880356054	0.0052850968702360486
0.005008807627823451	13.01706651694665	-381777.00082115934	0.005289305665857884
0.005009752507587235	13.020388345168987	-381774.5047279635	0.005292522304649518
0.005010697387351021	13.02085350920531	-381784.25507563085	0.0052946170482654825
0.005011642267114805	13.023956934581983	-381805.6808633153	0.005295623877217286
0.00501258714687859	13.024205631845094	-381837.1012099454	0.005295661069810896
0.005013532026642375	13.026708498394456	-381876.8260618864	0.005294847601028272
0.00501447690640616	13.031754951674381	-381923.1653655023	0.005293302445851362
0.005015421786169945	13.032673148833592	-381974.4290671583	0.005291144579262118
0.00501636666593373	13.035266989050916	-382028.92711321905	0.005288492976242501
0.005017311545697514	13.037271498193398	-382084.9694500491	0.005285466611774456
0.0050182564254612995	13.038424745311348	-382140.8660240136	0.005282184460839941
0.005019201305225084	13.040563396318765	-382194.92678147694	0.005278765498420912
0.005020146184988869	13.040774817621934	-382245.4616688038	0.005275328699499315
0.005021091064752654	13.042758886318124	-382290.7806323593	0.005271993039057115
0.005022035944516438	13.045842673042998	-382329.19361850794	0.005268877492076256
0.005022980824280224	13.046443524838573	-382359.0105736144	0.005266101033538695
0.005023925704044008	13.048735837965285	-382378.5414440435	0.005263782638426385
0.005024870583807793	13.049676932049607	-382386.09617616003	0.005262041281721282
0.005025815463571578	13.051695269648214	-382380.3659357648	0.005260978779308721
0.005026760343335363	13.055809851956537	-382362.2680767943	0.005260596743953012
0.005027705223099148	13.058430655014371	-382333.5257377074	0.005260860519190924
0.0050286501028629325	13.058952826971325	-382295.86316839023	0.005261735398532704
0.005029594982626717	13.061566311347228	-382251.0046187285	0.005263186675488605
0.005030539862390502	13.063685116671438	-382200.674338608	0.005265179643568875
0.005031484742154287	13.066018725882047	-382146.59657791466	0.005267679596283764
0.005032429621918072	13.070641559783935	-382090.4955865343	0.005270651827143521
0.005033374501681857	13.07082330808837	-382034.095614353	0.005274061629658392
0.005034319381445641	13.072641420388285	-381979.12091125647	0.005277874297338633
0.005035264261209427	13.073246284381947	-381927.2957271305	0.005282055123694493
0.005036209140973211	13.073160624571184	-381880.344311861	0.005286569402236214
0.005037154020736996	13.073950574718296	-381839.99091533397	0.00529138242647405
0.005038098900500781	13.076116930814456	-381807.95978743513	0.005296459489918258
0.005039043780264566	13.079930881408256	-381785.9751780504	0.005301765886079075
0.005039988660028351	13.082144365300325	-381775.76133706555	0.005307266908466759
0.0050409335397921355	13.083841390305881	-381778.4975538816	0.005312918678156838
0.00504187841955592	13.086001488615194	-381793.1832759591	0.005318640626485979
0.005042823299319705	13.087183691015523	-381818.27299027384	0.005324343012356139
0.00504376817908349	13.089551681340822	-381852.22118380154	0.005329936094669259
0.005044713058847274	13.094504795666642	-381893.48234351777	0.005335330132327294
0.00504565793861106	13.095876334200938	-381940.5109563981	0.005340435384232199
0.005046602818374844	13.096631719356617	-381991.7615094185	0.005345162109285915
0.00504754769813863	13.099975740075962	-382045.6884895545	0.005349420566390401
0.005048492577902414	13.10012000837298	-382100.74638378184	0.005353121014447599
0.005049437457666199	13.101798284364454	-382155.3896790761	0.0053561737123594645
0.005050382337429984	13.102771182295436	-382208.07286241313	0.005358488919027948
0.005051327217193769	13.106473764818906	-382257.25042076845	0.005359976893354997
0.005052272096957554	13.105308787577654	-382301.37684111786	0.0053605478942425665
0.0050532169767213385	13.108965466607655	-382338.90661043685	0.0053601121805926
0.005054161856485123	13.108408692944861	-382368.29421570146	0.005358580011307055
0.005055106736248908	13.112657436602118	-382387.99505520257	0.005355861741363377
0.005056051616012693	13.112347793773605	-382397.12523102737	0.005351937380477199
0.005056996495776477	13.119742706760482	-382396.6262103697	0.0053469793775925275
0.005057941375540263	13.118937623238848	-382387.7520416677	0.005341193135550184
0.005058886255304047	13.1236416235253	-382371.7567733592	0.0053347840571910015
0.005059831135067833	13.121599366701584	-382349.8944538822	0.005327957545355796
0.005060776014831617	13.124206325421742	-382323.4191316747	0.005320919002885405
0.005061720894595402	13.125663235155129	-382293.5848551749	0.005313873832620651
0.005062665774359187	13.1278993197781	-382261.64567282045	0.005307027437402352
0.005063610654122972	13.132629567268294	-382228.85563304974	0.0053005852200713474
0.005064555533886757	13.134738398737646	-382196.4687843004	0.00529475258346845
0.0050655004136505415	13.13529857597574	-382165.73917501053	0.0052897349304345
0.005066445293414326	13.135093310660817	-382137.9208536183	0.005285737663810314
0.005067390173178111	13.134993608739135	-382114.26786856155	0.005282966186436719
0.005068335052941896	13.137801474998644	-382096.0342682781	0.005281625901154543
0.00506927993270568	13.142408901114253	-382084.47410120646	0.005281922210804616
0.005070224812469466	13.145522841192982	-382080.83507116535	0.00528405929267485
0.00507116969223325	13.144942027057148	-382085.5971831011	0.005288093032151434
0.005072114571997036	13.148738687775916	-382097.749456546	0.005293791309687456
0.00507305945176082	13.14768799866945	-382116.1096063246	0.0053008889158074925
0.005074004331524605	13.15249195118967	-382139.49534726166	0.0053091206410361405
0.00507494921128839	13.15134776618216	-382166.7243941818	0.005318221275898
0.0050758940910521745	13.158040732841537	-382196.61446191015	0.005327925610917648
0.00507683897081596	13.158399819833889	-382227.98326527124	0.005337968436619689
0.0050777838505797444	13.15932258538467	-382259.6485190898	0.0053480845435287
0.005078728730343529	13.161013157770363	-382290.42793819075	0.005358008722169279
